Tissue,Symbol,Mode,pvalcis,pvaltrans,pvalcombined,fdrcis,fdrtrans,fdrcombined,chr,pos,endpos,r2cis,r2trans,r2combined,z_cis,z_trans,z_combined,fs_cis,fs_trans,fs_combined,cis_features,trans_features,cis_weight,trans_weight,Description,Type,DirectORIndirect,Score,Average Disease Causing Likelihood
Blood,GADD45A,trans,NaN,1.8541212501307557e-5,1.8541212501307557e-5,NaN,0.00017529131642835596,0.00017529131642835596,1,67685201,67688334,NaN,0.0018901413088710098,0.0018901413088710098,NaN,4.281770536823335,4.281770536823335,0,62,0,String[],"[""rs10913908"", ""rs7530758"", ""rs73338259"", ""rs73351650"", ""rs73338271"", ""rs10798722"", ""rs6425456"", ""rs11589142"", ""rs1040517"", ""rs17126883"", ""rs10489293"", ""rs7921609"", ""rs73348270"", ""rs1980488"", ""rs6425468"", ""rs2395964"", ""rs12084926"", ""rs10787200"", ""rs10787203"", ""rs73351649"", ""rs2209096"", ""rs17798334"", ""rs1022541"", ""rs7535241"", ""rs6584962"", ""rs78161238"", ""rs73338283"", ""rs790746"", ""rs10913622"", ""rs10753203"", ""rs12129264"", ""rs73338266"", ""rs6673646"", ""rs73344313"", ""rs73351648"", ""rs6681480"", ""rs7919183"", ""rs10753204"", ""rs2253983"", ""rs7554935"", ""rs7910859"", ""rs61163220"", ""rs6660011"", ""rs11194920"", ""rs4916404"", ""rs10798726"", ""rs1997065"", ""rs72828218"", ""rs17277372"", ""rs8883"", ""rs55935473"", ""rs17361886"", ""rs2421991"", ""rs479440"", ""rs1997066"", ""rs10913625"", ""rs12570230"", ""rs7554700"", ""rs1555100"", ""rs12259058"", ""rs10753202"", ""rs7528583""]",NaN,NaN,Growth Arrest And DNA Damage Inducible Alpha,Protein,Direct,2.19,80.1
Blood,NPR2,trans,NaN,6.458716978453824e-7,6.458716978453824e-7,NaN,7.987238674122455e-6,7.987238674122455e-6,9,35791591,35809732,NaN,0.0024809050630812627,0.0024809050630812627,NaN,4.9769704721712325,4.9769704721712325,0,11,0,String[],"[""rs2349250"", ""rs2378255"", ""rs7263157"", ""rs61655108"", ""rs2064453"", ""rs143499091"", ""rs78449612"", ""rs80303"", ""rs59030726"", ""rs2187829"", ""rs73902680""]",NaN,NaN,Natriuretic Peptide Receptor 2,Protein,Direct,2.17,84.3
MAM,EIF2AK3,trans,NaN,8.409972238386565e-7,8.409972238386565e-7,NaN,1.0050364844701997e-5,1.0050364844701997e-5,2,88556741,88691518,NaN,0.006591832938678859,0.006591832938678859,NaN,4.925605029282461,4.925605029282461,0,10,0,String[],"[""rs6845554"", ""rs3812621"", ""rs58548408"", ""rs4631037"", ""rs56143194"", ""rs55811736"", ""rs6480677"", ""rs12923446"", ""rs10870198"", ""rs28770882""]",NaN,NaN,Eukaryotic Translation Initiation Factor 2 Alpha Kinase 3,Protein,Direct,2.12,44.5
MAM,CDH5,trans,NaN,2.5960791326807057e-13,2.5960791326807057e-13,NaN,7.126963395189707e-12,7.126963395189707e-12,16,66366622,66404784,NaN,0.0022993313521256315,0.0022993313521256315,NaN,7.31384327839651,7.31384327839651,0,66,0,String[],"[""rs77517056"", ""rs11537172"", ""rs10797884"", ""rs10797832"", ""rs7117515"", ""rs12032353"", ""rs9491377"", ""rs11224430"", ""rs73051768"", ""rs12223958"", ""rs58735415"", ""rs80173662"", ""rs11825125"", ""rs10911346"", ""rs17052821"", ""rs73579724"", ""rs9482639"", ""rs11534484"", ""rs607562"", ""rs73579747"", ""rs7515822"", ""rs9491353"", ""rs79935727"", ""rs10797833"", ""rs79532423"", ""rs2243389"", ""rs28477876"", ""rs11752330"", ""rs73005729"", ""rs1939308"", ""rs12035803"", ""rs9372811"", ""rs9482623"", ""rs4337001"", ""rs6931535"", ""rs9482630"", ""rs789182"", ""rs10752890"", ""rs6666744"", ""rs17053071"", ""rs11154302"", ""rs12405633"", ""rs10494555"", ""rs78951566"", ""rs2088953"", ""rs3845460"", ""rs11805957"", ""rs73579752"", ""rs2022586"", ""rs9482629"", ""rs10797820"", ""rs12745288"", ""rs11802011"", ""rs3799717"", ""rs10797819"", ""rs10911342"", ""rs911190"", ""rs2298611"", ""rs11824432"", ""rs10752892"", ""rs11802663"", ""rs77093605"", ""rs4087602"", ""rs77960299"", ""rs12731807"", ""rs73579722""]",NaN,NaN,Cadherin 5,Protein,Direct,6.17,53.3
MAM,DOLK,trans,NaN,2.1302308419753634e-6,2.1302308419753634e-6,NaN,2.352392047224974e-5,2.352392047224974e-5,9,128945530,128947603,NaN,0.0035344407281156826,0.0035344407281156826,NaN,-4.740660063180586,-4.740660063180586,0,18,0,String[],"[""rs11694973"", ""rs144834486"", ""rs73943776"", ""rs79712293"", ""rs2196701"", ""rs72634502"", ""rs10185771"", ""rs58320050"", ""rs1180331"", ""rs7572386"", ""rs9471999"", ""rs6547660"", ""rs10036396"", ""rs2746056"", ""rs10888715"", ""rs2886885"", ""rs2366959"", ""rs11206390""]",NaN,NaN,Dolichol Kinase,Protein,Direct,5.65,71.3
MAM,MIA2,trans,NaN,8.252709268054019e-12,8.252709268054019e-12,NaN,1.9400043957522794e-10,1.9400043957522794e-10,14,39230231,39388513,NaN,0.0020121980639976503,0.0020121980639976503,NaN,6.834090193315166,6.834090193315166,0,17,0,String[],"[""rs7521445"", ""rs36008098"", ""rs213651"", ""rs11204687"", ""rs213650"", ""rs2745537"", ""rs897815"", ""rs4832160"", ""rs3754207"", ""rs28914812"", ""rs4832162"", ""rs213645"", ""rs974000"", ""rs112573235"", ""rs271745"", ""rs2745539"", ""rs4832161""]",NaN,NaN,MIA SH3 Domain ER Export Factor 2,Protein,Indirect,3.85,18.7
MAM,PCMT1,trans,NaN,0.0005597288965986272,0.0005597288965986272,NaN,0.003565688788352228,0.003565688788352228,6,149749443,149811420,NaN,0.004881275928499303,0.004881275928499303,NaN,-3.450413312213791,-3.450413312213791,0,13,0,String[],"[""rs73038028"", ""rs10407850"", ""rs170361"", ""rs332297"", ""rs223819"", ""rs10425166"", ""rs223812"", ""rs10416237"", ""rs7251727"", ""rs57385903"", ""rs332295"", ""rs113982654"", ""rs223820""]",NaN,NaN,Protein-L-Isoaspartate (D-Aspartate) O-Methyltransferase,Protein,Direct,2.3,52.6
MAM,TES,trans,NaN,0.0006675278217098539,0.0006675278217098539,NaN,0.004102618154328703,0.004102618154328703,7,116210506,116258783,NaN,0.004666944349763745,0.004666944349763745,NaN,-3.4025801112063743,-3.4025801112063743,0,15,0,String[],"[""rs9855416"", ""rs74335736"", ""rs2520434"", ""rs78111290"", ""rs12571046"", ""rs77192138"", ""rs2520433"", ""rs17645808"", ""rs2526162"", ""rs2106486"", ""rs9869519"", ""rs12572913"", ""rs12940071"", ""rs2526164"", ""rs60618358""]",NaN,NaN,Testin LIM Domain Protein,Protein,Direct,2.19,54.3
MAM,SMARCA2,trans,NaN,0.00010034240136337157,0.00010034240136337157,NaN,0.0007781119647451969,0.0007781119647451969,9,1980290,2193624,NaN,0.0036274722339846807,0.0036274722339846807,NaN,3.889762440025622,3.889762440025622,0,53,0,String[],"[""rs13409093"", ""rs28534766"", ""rs7242105"", ""rs2400865"", ""rs74633736"", ""rs5027920"", ""rs10269664"", ""rs4240725"", ""rs4354754"", ""rs35713634"", ""rs78749719"", ""rs4842383"", ""rs28449682"", ""rs7131752"", ""rs2268421"", ""rs7570851"", ""rs6934060"", ""rs8086728"", ""rs2574741"", ""rs11675289"", ""rs62285068"", ""rs172782"", ""rs2574748"", ""rs2574736"", ""rs10492006"", ""rs7929313"", ""rs1990801"", ""rs7588924"", ""rs35179461"", ""rs12538223"", ""rs498431"", ""rs11114703"", ""rs1260598"", ""rs12315512"", ""rs35997371"", ""rs12328185"", ""rs55924813"", ""rs2400871"", ""rs76588931"", ""rs4584646"", ""rs11761589"", ""rs7243274"", ""rs62285067"", ""rs143345246"", ""rs57394597"", ""rs1139270"", ""rs686260"", ""rs223861"", ""rs178601"", ""rs4240723"", ""rs34334790"", ""rs55646822"", ""rs10862239""]",NaN,NaN,SWI/SNF Related BAF Chromatin Remodeling Complex Subunit ATPase 2,Protein,Indirect,3.26,56.6
MAM,TACO1,trans,NaN,0.0009327634105616107,0.0009327634105616107,NaN,0.005417294455213833,0.005417294455213833,17,63600882,63608365,NaN,0.0028492229409154625,0.0028492229409154625,NaN,3.3100588997046483,3.3100588997046483,0,11,0,String[],"[""rs11730111"", ""rs2306252"", ""rs6751177"", ""rs11552301"", ""rs12619305"", ""rs3775122"", ""rs62170268"", ""rs10176827"", ""rs11248060"", ""rs62171311"", ""rs2991320""]",NaN,NaN,Translational Activator Of Cytochrome C Oxidase I,Protein,Direct,2.79,55.0
MAM,NEU1,trans,NaN,1.1087343171431185e-7,1.1087343171431185e-7,NaN,1.5165901552350514e-6,1.5165901552350514e-6,6,31857659,31862905,NaN,0.0010764589202446005,0.0010764589202446005,NaN,5.307936203937691,5.307936203937691,0,29,0,String[],"[""rs1648390"", ""rs557519"", ""rs12772335"", ""rs9393556"", ""rs34214485"", ""rs10789859"", ""rs4279950"", ""rs1260555"", ""rs609007"", ""rs11201003"", ""rs2482999"", ""rs13205780"", ""rs11248062"", ""rs11248060"", ""rs10749989"", ""rs10876572"", ""rs9467168"", ""rs2760132"", ""rs4936786"", ""rs687152"", ""rs77541202"", ""rs2152570"", ""rs3097339"", ""rs13191455"", ""rs2076316"", ""rs12413085"", ""rs11248063"", ""rs10502151"", ""rs62102137""]",NaN,NaN,Neuraminidase 1,Protein,Direct,5.75,64.4
MAM,CRKL,trans,NaN,0.0001524450280412665,0.0001524450280412665,NaN,0.0011302380903361697,0.0011302380903361697,22,20917407,20953747,NaN,0.003256223775025258,0.003256223775025258,NaN,-3.7870522901041324,-3.7870522901041324,0,44,0,String[],"[""rs111962445"", ""rs4906376"", ""rs2072632"", ""rs2464698"", ""rs1851422"", ""rs10228823"", ""rs66492745"", ""rs12713689"", ""rs6465453"", ""rs7811152"", ""rs11177575"", ""rs6752047"", ""rs6958817"", ""rs4852499"", ""rs12572913"", ""rs6980054"", ""rs2374740"", ""rs588882"", ""rs13019931"", ""rs7214438"", ""rs17551744"", ""rs11694045"", ""rs9388965"", ""rs2072633"", ""rs4852461"", ""rs11979919"", ""rs79558788"", ""rs2368560"", ""rs72841142"", ""rs575627"", ""rs115277554"", ""rs67556925"", ""rs11690691"", ""rs116749187"", ""rs10236035"", ""rs6707364"", ""rs2734335"", ""rs7799573"", ""rs2374742"", ""rs12623397"", ""rs4720466"", ""rs1800610"", ""rs9874315"", ""rs12879501""]",NaN,NaN,"CRK Like Proto-Oncogene, Adaptor Protein",Protein,Indirect,2.62,81.6
MAM,CTBP1,trans,NaN,1.0486764624373654e-22,1.0486764624373654e-22,NaN,5.639509071799298e-21,5.639509071799298e-21,4,1211445,1249953,NaN,0.001718070494463308,0.001718070494463308,NaN,9.807170666411164,9.807170666411164,0,35,0,String[],"[""rs1247110"", ""rs11622687"", ""rs191090"", ""rs731646"", ""rs2144292"", ""rs2223243"", ""rs7167853"", ""rs6471463"", ""rs179716"", ""rs5765424"", ""rs4809309"", ""rs1247144"", ""rs2420486"", ""rs7832771"", ""rs1247115"", ""rs7617940"", ""rs2014661"", ""rs719936"", ""rs10886308"", ""rs876414"", ""rs1247111"", ""rs7910306"", ""rs310653"", ""rs1247117"", ""rs12406094"", ""rs149157474"", ""rs66899053"", ""rs7815719"", ""rs7176070"", ""rs2722874"", ""rs5765428"", ""rs145579422"", ""rs55688286"", ""rs149665011"", ""rs7167056""]",NaN,NaN,C-Terminal Binding Protein 1,Protein,Indirect,3.09,80.6
MAM,NNMT,trans,NaN,1.741969235518449e-7,1.741969235518449e-7,NaN,2.312269053706357e-6,2.312269053706357e-6,11,114257787,114313536,NaN,0.00148113546311369,0.00148113546311369,NaN,-5.224955579216504,-5.224955579216504,0,41,0,String[],"[""rs113930107"", ""rs751503"", ""rs2468013"", ""rs3822905"", ""rs11180533"", ""rs1909971"", ""rs143709219"", ""rs12654645"", ""rs113049715"", ""rs74400963"", ""rs3929906"", ""rs73048614"", ""rs11180540"", ""rs58178891"", ""rs7754038"", ""rs4882628"", ""rs660325"", ""rs7820975"", ""rs1909973"", ""rs111917165"", ""rs1112428"", ""rs115793598"", ""rs4882629"", ""rs79118185"", ""rs113869594"", ""rs1909972"", ""rs7136080"", ""rs6974257"", ""rs74739069"", ""rs6583256"", ""rs1273557"", ""rs113935953"", ""rs6583253"", ""rs3798550"", ""rs4131751"", ""rs11743436"", ""rs2195448"", ""rs1606519"", ""rs3205525"", ""rs8026706"", ""rs602446""]",NaN,NaN,Nicotinamide N-Methyltransferase,Protein,Indirect,2.98,64.7
MAM,PPIA,trans,NaN,6.095638606171985e-10,6.095638606171985e-10,NaN,1.1773654739571792e-8,1.1773654739571792e-8,7,44796680,44824564,NaN,0.001177138766639557,0.001177138766639557,NaN,6.187937757596479,6.187937757596479,0,20,0,String[],"[""rs7801613"", ""rs647660"", ""rs6962029"", ""rs113197480"", ""rs6962186"", ""rs7013339"", ""rs7784192"", ""rs35346050"", ""rs34033502"", ""rs12590404"", ""rs9489463"", ""rs17211605"", ""rs10866824"", ""rs7149926"", ""rs2255886"", ""rs10234578"", ""rs2845732"", ""rs896417"", ""rs6963371"", ""rs2845741""]",NaN,NaN,Peptidylprolyl Isomerase A,Protein,Direct,6.6,75.1
MAM,AHDC1,trans,NaN,7.217605803453297e-5,7.217605803453297e-5,NaN,0.0005761975797235746,0.0005761975797235746,1,27534035,27604431,NaN,0.004398125130440826,0.004398125130440826,NaN,-3.9689961163733596,-3.9689961163733596,0,20,0,String[],"[""rs7790522"", ""rs17863946"", ""rs7543495"", ""rs39278"", ""rs6476661"", ""rs10973537"", ""rs4724953"", ""rs73674679"", ""rs17248858"", ""rs4720706"", ""rs28520721"", ""rs4656541"", ""rs39259"", ""rs34140208"", ""rs750693"", ""rs2290400"", ""rs10973538"", ""rs11563455"", ""rs6979917"", ""rs7804592""]",NaN,NaN,AT-Hook DNA Binding Motif Containing 1,Protein,Direct,8.06,66.0
MAM,ATP5F1E,trans,NaN,0.00032194633418172617,0.00032194633418172617,NaN,0.002193285590306137,0.002193285590306137,20,59025475,59032345,NaN,0.0014484327766098723,0.0014484327766098723,NaN,3.596969405088606,3.596969405088606,0,17,0,String[],"[""rs714479"", ""rs10206430"", ""rs35142441"", ""rs56136333"", ""rs473120"", ""rs6547014"", ""rs4415115"", ""rs4853165"", ""rs227282"", ""rs1467369"", ""rs8185119"", ""rs4865761"", ""rs223508"", ""rs7278793"", ""rs6517316"", ""rs4817761"", ""rs7597941""]",NaN,NaN,ATP Synthase F1 Subunit Epsilon,Protein,Direct,3.62,63.5
MAM,SAA1,trans,NaN,3.371356703464388e-5,3.371356703464388e-5,NaN,0.0002916827234958749,0.0002916827234958749,11,18266260,18269977,NaN,0.0019807287802167265,0.0019807287802167265,NaN,-4.146812674832044,-4.146812674832044,0,50,0,String[],"[""rs9489436"", ""rs4760347"", ""rs55899435"", ""rs55850368"", ""rs17080302"", ""rs10083154"", ""rs141949080"", ""rs9489428"", ""rs28605789"", ""rs715930"", ""rs970249"", ""rs17467099"", ""rs1414954"", ""rs4575322"", ""rs76795556"", ""rs2168407"", ""rs17424234"", ""rs9489442"", ""rs205925"", ""rs77143703"", ""rs11533604"", ""rs9489433"", ""rs9481811"", ""rs9481826"", ""rs10877036"", ""rs12322482"", ""rs2928057"", ""rs62422220"", ""rs72952761"", ""rs10869541"", ""rs11614606"", ""rs4760174"", ""rs62566915"", ""rs1689597"", ""rs9481825"", ""rs7970516"", ""rs10484289"", ""rs62424204"", ""rs1633360"", ""rs724868"", ""rs138764668"", ""rs71503649"", ""rs2640636"", ""rs1354794"", ""rs3913067"", ""rs17014930"", ""rs2152649"", ""rs62422189"", ""rs2258877"", ""rs9489416""]",NaN,NaN,Serum Amyloid A1,Protein,Direct,7.55,25.8
MAM,USP7,trans,NaN,6.824195945825309e-7,6.824195945825309e-7,NaN,8.352326495502325e-6,8.352326495502325e-6,16,8892097,8975328,NaN,0.003088505633826959,0.003088505633826959,NaN,4.966301142445271,4.966301142445271,0,22,0,String[],"[""rs213626"", ""rs9989377"", ""rs6564159"", ""rs12471809"", ""rs67116809"", ""rs12571046"", ""rs11755078"", ""rs12903762"", ""rs4243108"", ""rs191938"", ""rs34194030"", ""rs12918320"", ""rs4872077"", ""rs12569553"", ""rs13428594"", ""rs16972808"", ""rs213647"", ""rs7814731"", ""rs10468265"", ""rs4872091"", ""rs625034"", ""rs8055784""]",NaN,NaN,Ubiquitin Specific Peptidase 7,Protein,Indirect,2.21,92.0
MAM,TP53,trans,NaN,5.8314661475246815e-5,5.8314661475246815e-5,NaN,0.00047226154159143925,0.00047226154159143925,17,7661779,7687538,NaN,0.0013024172243930028,0.0013024172243930028,NaN,4.019528767239121,4.019528767239121,0,4,0,String[],"[""rs28615518"", ""rs28451690"", ""rs11183522"", ""rs111545385""]",NaN,NaN,Tumor Protein P53,Protein,Direct,10.51,72.8
MAM,ARAP2,trans,NaN,0.0016709157753091552,0.0016709157753091552,NaN,0.008888343638102867,0.008888343638102867,4,35948221,36244514,NaN,0.0028633699145842774,0.0028633699145842774,NaN,-3.143235100181598,-3.143235100181598,0,31,0,String[],"[""rs9594675"", ""rs1616851"", ""rs9533094"", ""rs9566923"", ""rs9566918"", ""rs56199421"", ""rs9566924"", ""rs1180180"", ""rs34109204"", ""rs2148004"", ""rs7316"", ""rs672400"", ""rs17519522"", ""rs619508"", ""rs60930829"", ""rs9566921"", ""rs3198089"", ""rs2767388"", ""rs664981"", ""rs9645984"", ""rs10492432"", ""rs6778035"", ""rs9566919"", ""rs9562377"", ""rs9562393"", ""rs9533002"", ""rs9838322"", ""rs10454613"", ""rs9525576"", ""rs17597775"", ""rs1170185""]",NaN,NaN,"ArfGAP With RhoGAP Domain, Ankyrin Repeat And PH Domain 2",Protein,Indirect,2.44,39.5
MAM,EGFL7,trans,NaN,1.2866337642606084e-5,1.2866337642606084e-5,NaN,0.00012145924242155764,0.00012145924242155764,9,136658856,136672678,NaN,0.0018741312885925112,0.0018741312885925112,NaN,4.362366025214482,4.362366025214482,0,27,0,String[],"[""rs16994090"", ""rs4233584"", ""rs2845466"", ""rs4662732"", ""rs13261195"", ""rs2083565"", ""rs9304687"", ""rs73236861"", ""rs7251966"", ""rs73068859"", ""rs9490318"", ""rs6856006"", ""rs17425534"", ""rs12640697"", ""rs6829590"", ""rs62298545"", ""rs973760"", ""rs79136984"", ""rs2853233"", ""rs4617126"", ""rs2069921"", ""rs12464295"", ""rs254659"", ""rs9607347"", ""rs6518986"", ""rs62160290"", ""rs5936""]",NaN,NaN,EGF Like Domain Multiple 7,Protein,Indirect,2.83,18.5
MAM,HOXA10,trans,NaN,0.00015529131238489478,0.00015529131238489478,NaN,0.0011480882666572516,0.0011480882666572516,7,27170592,27180261,NaN,0.0013167365000807734,0.0013167365000807734,NaN,-3.7824515723836,-3.7824515723836,0,2,0,String[],"[""rs1533642"", ""rs6477692""]",NaN,NaN,Homeobox A10,Protein,Indirect,2.05,40.7
MAM,CAPN10,trans,NaN,0.00010780673174164684,0.00010780673174164684,NaN,0.0008274140315440275,0.0008274140315440275,2,240586734,240617705,NaN,0.00654484574661108,0.00654484574661108,NaN,3.872314472284921,3.872314472284921,0,22,0,String[],"[""rs11728344"", ""rs3824415"", ""rs3733349"", ""rs1377587"", ""rs4690196"", ""rs62294491"", ""rs11726637"", ""rs3733344"", ""rs3755958"", ""rs748483"", ""rs11248062"", ""rs11248060"", ""rs4690326"", ""rs2290404"", ""rs1377586"", ""rs11731377"", ""rs34311866"", ""rs3733346"", ""rs3775126"", ""rs2279183"", ""rs3775128"", ""rs11724804""]",NaN,NaN,Calpain 10,Protein,Direct,3.28,66.6
MAM,S100A11,trans,NaN,1.284232136550727e-21,1.284232136550727e-21,NaN,6.547499103979242e-20,6.547499103979242e-20,1,152032506,152047907,NaN,0.0013016501974455511,0.0013016501974455511,NaN,-9.551021886839248,-9.551021886839248,0,8,0,String[],"[""rs72801507"", ""rs11706370"", ""rs67070270"", ""rs7978923"", ""rs286622"", ""rs17574895"", ""rs150835945"", ""rs6863954""]",NaN,NaN,S100 Calcium Binding Protein A11,Protein,Indirect,2.04,44.7
MAM,AKT1,trans,NaN,2.5381258897632106e-72,2.5381258897632106e-72,NaN,8.664389314554716e-70,8.664389314554716e-70,14,104769349,104795751,NaN,0.002925687249699646,0.002925687249699646,NaN,17.985343160443893,17.985343160443893,0,34,0,String[],"[""rs1810165"", ""rs36021093"", ""rs11761618"", ""rs402929"", ""rs73891238"", ""rs35486091"", ""rs10268922"", ""rs12879542"", ""rs1861429"", ""rs11632020"", ""rs2069827"", ""rs12589876"", ""rs28633493"", ""rs7802217"", ""rs9327468"", ""rs12442557"", ""rs175490"", ""rs11766273"", ""rs6547072"", ""rs2305935"", ""rs79694045"", ""rs113022249"", ""rs62460557"", ""rs4903279"", ""rs4924699"", ""rs7166705"", ""rs4899544"", ""rs8028785"", ""rs16922085"", ""rs2686477"", ""rs175492"", ""rs12431669"", ""rs2412748"", ""rs79211183""]",NaN,NaN,AKT Serine/Threonine Kinase 1,Protein,Direct,6.48,90.8
MAM,NCOR2,trans,NaN,0.0020599663580646234,0.0020599663580646234,NaN,0.010584964568288214,0.010584964568288214,12,124324415,124567589,NaN,0.002655074920295969,0.002655074920295969,NaN,-3.0814477368429514,-3.0814477368429514,0,22,0,String[],"[""rs598647"", ""rs4656036"", ""rs62287931"", ""rs1448828"", ""rs2808112"", ""rs61794858"", ""rs1156983"", ""rs1900831"", ""rs2390489"", ""rs442739"", ""rs59852027"", ""rs4668020"", ""rs17699997"", ""rs2812347"", ""rs10972175"", ""rs665404"", ""rs2731620"", ""rs2256480"", ""rs7562413"", ""rs2030131"", ""rs7581207"", ""rs2812376""]",NaN,NaN,Nuclear Receptor Corepressor 2,Protein,Direct,2.66,49.3
MAM,S100A8,trans,NaN,0.00015326742025110218,0.00015326742025110218,NaN,0.0011352633491523857,0.0011352633491523857,1,153390032,153391073,NaN,0.0034383171538750986,0.0034383171538750986,NaN,3.785714729828113,3.785714729828113,0,57,0,String[],"[""rs7734188"", ""rs62438714"", ""rs12659061"", ""rs13061661"", ""rs2407156"", ""rs17376651"", ""rs79224634"", ""rs79700555"", ""rs3738"", ""rs226198"", ""rs6600413"", ""rs72959388"", ""rs12126083"", ""rs783624"", ""rs10890214"", ""rs115623743"", ""rs12036861"", ""rs4708106"", ""rs1963311"", ""rs72961246"", ""rs12065700"", ""rs11921943"", ""rs115746499"", ""rs2764839"", ""rs73192129"", ""rs9657038"", ""rs838721"", ""rs838717"", ""rs655741"", ""rs1135335"", ""rs6600418"", ""rs17381636"", ""rs68054072"", ""rs1067"", ""rs2816596"", ""rs67446552"", ""rs10070637"", ""rs79914459"", ""rs61775634"", ""rs16829253"", ""rs12189556"", ""rs783628"", ""rs7523056"", ""rs12081092"", ""rs3012550"", ""rs7312755"", ""rs56286966"", ""rs9446993"", ""rs6807612"", ""rs76282583"", ""rs10065463"", ""rs4703538"", ""rs10890212"", ""rs4708090"", ""rs11210640"", ""rs17247678"", ""rs12474734""]",NaN,NaN,S100 Calcium Binding Protein A8,Protein,Direct,4.4,75.3
MAM,ARL15,trans,NaN,5.373809999625024e-5,5.373809999625024e-5,NaN,0.0004374543204982465,0.0004374543204982465,5,53883942,54310582,NaN,0.003331878678030656,0.003331878678030656,NaN,4.03874432632802,4.03874432632802,0,11,0,String[],"[""rs2960295"", ""rs80258568"", ""rs73764909"", ""rs7828207"", ""rs2185886"", ""rs3775067"", ""rs56267932"", ""rs79054532"", ""rs2488815"", ""rs7678161"", ""rs10060260""]",NaN,NaN,ARF Like GTPase 15,Protein,Direct,2.64,64.1
MAM,FZD4,trans,NaN,0.00017950406316623205,0.00017950406316623205,NaN,0.0013073990277826261,0.0013073990277826261,11,86945679,86955395,NaN,0.0010586664226673922,0.0010586664226673922,NaN,3.746241121135049,3.746241121135049,0,18,0,String[],"[""rs3755541"", ""rs2273552"", ""rs6688892"", ""rs7111203"", ""rs11124894"", ""rs68022491"", ""rs1777137"", ""rs7127111"", ""rs2232043"", ""rs9277926"", ""rs3740802"", ""rs12787725"", ""rs6703912"", ""rs7111387"", ""rs911174"", ""rs12038954"", ""rs12360973"", ""rs11032142""]",NaN,NaN,Frizzled Class Receptor 4,Protein,Indirect,2.94,62.6
MAM,LIG3,trans,NaN,5.084843540578173e-6,5.084843540578173e-6,NaN,5.2256085155562203e-5,5.2256085155562203e-5,17,34980512,35009743,NaN,0.012126279973462366,0.012126279973462366,NaN,-4.561256435414201,-4.561256435414201,0,17,0,String[],"[""rs62150740"", ""rs13133792"", ""rs13145285"", ""rs2192824"", ""rs13016261"", ""rs6738105"", ""rs6726233"", ""rs6729182"", ""rs9991234"", ""rs11940411"", ""rs698593"", ""rs16828937"", ""rs7589163"", ""rs2238690"", ""rs34142137"", ""rs80148334"", ""rs17708110""]",NaN,NaN,DNA Ligase 3,Protein,Direct,2.79,74.5
MAM,LAMP1,trans,NaN,0.0008463933703525106,0.0008463933703525106,NaN,0.004981602359312397,0.004981602359312397,13,113297239,113323672,NaN,0.0030898997211465363,0.0030898997211465363,NaN,3.337159576691671,3.337159576691671,0,17,0,String[],"[""rs869640"", ""rs17035324"", ""rs34989"", ""rs2242239"", ""rs61939222"", ""rs13190020"", ""rs7137288"", ""rs4964632"", ""rs4475991"", ""rs4592489"", ""rs16894235"", ""rs194053"", ""rs7167085"", ""rs7177338"", ""rs34985"", ""rs6539128"", ""rs4321026""]",NaN,NaN,Lysosomal Associated Membrane Protein 1,Protein,Direct,2.19,55.8
MAM,MAP2K4,trans,NaN,0.0018243102721234253,0.0018243102721234253,NaN,0.009600249397839863,0.009600249397839863,17,12020829,12143830,NaN,0.010680010006103868,0.010680010006103868,NaN,-3.117436847727062,-3.117436847727062,0,49,0,String[],"[""rs57376547"", ""rs6546572"", ""rs1011063"", ""rs12713685"", ""rs11710485"", ""rs2295603"", ""rs72909189"", ""rs7830129"", ""rs11720365"", ""rs72907280"", ""rs2952468"", ""rs60726022"", ""rs9303406"", ""rs174598"", ""rs2279159"", ""rs141293370"", ""rs4082828"", ""rs86990"", ""rs3797569"", ""rs12601432"", ""rs35976524"", ""rs11651521"", ""rs2159607"", ""rs73226434"", ""rs13028968"", ""rs4961503"", ""rs12489732"", ""rs731831"", ""rs11541780"", ""rs179137"", ""rs2511464"", ""rs56139876"", ""rs4338986"", ""rs7628461"", ""rs6990526"", ""rs12326221"", ""rs115728778"", ""rs10800454"", ""rs758801"", ""rs10510760"", ""rs2668760"", ""rs4968342"", ""rs6503915"", ""rs114475395"", ""rs67587359"", ""rs9287090"", ""rs11715382"", ""rs115161357"", ""rs16954999""]",NaN,NaN,Mitogen-Activated Protein Kinase Kinase 4,Protein,Indirect,2.02,82.5
MAM,PIK3CA,trans,NaN,2.8298566686437897e-10,2.8298566686437897e-10,NaN,5.632096231649357e-9,5.632096231649357e-9,3,179148114,179240093,NaN,0.0017276833851811533,0.0017276833851811533,NaN,-6.3078240416133005,-6.3078240416133005,0,15,0,String[],"[""rs35198720"", ""rs607747"", ""rs6832622"", ""rs2080620"", ""rs494532"", ""rs28371456"", ""rs7978923"", ""rs6033591"", ""rs10908525"", ""rs12459451"", ""rs62110744"", ""rs11667193"", ""rs223873"", ""rs1048717"", ""rs968483""]",NaN,NaN,"Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Alpha",Protein,Direct,5.05,64.4
